norm_title,description,audience_group,genres,sentiment_score,violence_flag
waterboy,A water boy for a college football team has a rage that makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,teen,['comedy'],-0.5574,0
wedding curse,Two weddings marred by tragedy lead the respective brides to believe that that they've been cursed by an old cultural superstition.,child,['horror'],-0.3818,0
wedding party 2 destination dubai,"In this sequel to the 2016 hit ""The Wedding Party,"" a couple's date night ends in an accidental proposal, sparking a series of chaotic family events.",teen,"['comedy', 'romance']",-0.5423,0
west wing,This powerful political epic chronicles the triumphs and travails of White House senior staff under the administration of President Josiah Bartlet.,teen,['drama'],0.7003,0
witch,"Believing that a witch has cursed their family, pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.",adult,['horror'],-0.5423,0
witch files,"A disparate group of teenage girls discovers how to obtain supernatural abilities, but abusing their newfound power has disturbing consequences.",teen,"['horror', 'thriller']",-0.8381,0
womanizer,Libertine He-jie finds himself torn between the lovely Amanda and fiery Xiao-qian. But now he faces a new problem: arrogant rival suitor Cheng-en.,adult,"['comedy', 'romance']",-0.8442,0
women who kill lions,Experience an up-close look at the controversial passion and resulting infamy of big-game hunters Rebecca Francis and Jacine Jadresko.,adult,['documentary'],0.296,0
womens balcony,"A conservative rabbi steps in to lead a congregation reeling from an accident, but his controversial plans incite a gender war among the congregation.",child,"['comedy', 'drama']",-0.8625,1
workshop,"In an old shipyard town in France, sociopolitical tensions beset a writing workshop where the instructor notices a student with a dark side.",adult,['drama'],-0.4019,0
world is not enough,"Greed, revenge, world domination: It's all in a day's work for James Bond, who's on a mission to protect an oil heiress from a notorious terrorist.",teen,['action'],-0.9062,1
worlds most wanted animal,"A conservationist shares her emotional journey in helping save rare, scaly mammals that have been illegally trafficked and now face extinction.",child,['documentary'],0.802,0
wrong babysitter,"A widow searches for her missing teenage daughter, not knowing that her seemingly helpful neighbor is hiding a terrible secret.",teen,['thriller'],-0.5719,0
year of happiness and love,"Jiang Chen-bo is a loser without prospects for success, until a surprise promotion becomes the catalyst for his entire family's upturn in fortune.",child,"['comedy', 'romance']",-0.734,0
young offenders,"Never ones to think things through, two Irish teens steal bicycles and set off to the coast to find a bale of cocaine from a smuggler’s capsized ship.",adult,['comedy'],-0.4939,0
young vagabond,"To avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.",teen,"['action', 'comedy']",-0.7269,1
theater of life,This documentary follows chef Massimo Bottura as he opens a soup kitchen to cook gourmet meals for the needy from food waste at the 2015 Milan Expo.,child,['documentary'],-0.6369,0
theeram,"An auto rickshaw driver harbors a deep affection for a young woman, but his troubled past threatens to stand between them.",teen,"['drama', 'romance']",-0.7351,0
thelonious monk straight no chaser,The spotlight shines on iconic jazz pianist and composer Thelonious Monk in this 1988 documentary featuring vintage performance clips and interviews.,teen,['documentary'],0.0,0
theo who lived,American journalist Theo Padnos retraces the Middle Eastern journey that led to his 2012 kidnapping and brutal torture by an al-Qaida faction.,teen,['documentary'],-0.8402,0
thirteen terrors,A group of teens searches for the dark truth behind their school's mysterious and brutal history.,teen,['horror'],-0.4215,0
this is my love,"A renowned actor who is still pining over the loss of his first real love writes an autobiography about his memories of her, hoping to reconnect.",teen,['romance'],0.6908,0
this is not what i expected,"Romance and cuisine mix when a perpetually dissatisfied hotel executive finally encounters the perfect meal, and the sous chef that made it.",child,"['comedy', 'romance']",0.6908,0
thithi,"In a South Indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson.",adult,['drama'],-0.3612,0
thong dee fun khao,"After losing a boxing match, a talented Muay Thai fighter leaves home to train with the best. On his quest, he finds friends, foes and lots of action.",adult,['action'],0.765,1
thor ragnarok,"To save Asgard from a bloodthirsty goddess of death, the mighty Thor will have to battle his way to freedom and find a way back home.",teen,"['action', 'comedy', 'sci-fi']",0.2263,1
three,"A master criminal engineers his own shooting during a police raid, then refuses treatment while awaiting rescue in a tense standoff at a hospital.",adult,['action'],-0.3612,1
threequarters decent,"Determined to fight corruption in his country, a newspaper cartoonist debuts a new take-no-prisoners attitude.",teen,"['comedy', 'drama']",-0.0516,1
thumper,"After moving to a hardscrabble suburban California town, a young woman becomes dangerously entangled with a local drug enterprise.",adult,"['drama', 'thriller']",-0.4588,0
thunderbolt,"A P-47 Thunderbolt squadron is shown in preparation, at play and in bombing raids aiming to halt Nazi supply lines and aid Allied ground troops.",child,['documentary'],0.34,0
tientsin mystic,"In an otherworldly river town, a policeman follows the trail of a sinister force to save his community from deadly spells.",teen,['drama'],-0.1779,0
tik tok,A police officer and a psychologist learn of a sinister threat at a highly anticipated soccer match and team up in hopes of preventing disaster.,teen,"['drama', 'thriller']",-0.8658,0
tikli and laxmi bomb,Two frustrated sex workers cut out the middlemen from their business affairs and start a cooperative that's run entirely by women.,adult,['drama'],-0.6705,0
time please,"Personality differences, an old friend and a past flame poke holes in the way a husband and wife perceive their marriage.",teen,"['comedy', 'drama']",0.4939,0
timeless season,"A decade after college, a wake reunites five female friends struggling with illness, infidelity, toxic in-laws, spousal abuse and other life issues.",teen,['drama'],-0.765,0
timeline,"Firsthand accounts, re-enactments and computer-generated graphics retell in detail Thailand's biggest news stories from the past.",teen,['documentary'],0.0,0
tinker,"While building a revolutionary machine outlined in his late father's journal, a recluse farmer becomes the guardian for his gifted six-year-old nephew.",teen,"['drama', 'sci-fi']",0.0,0
to be a miss,Explore how the media and nationalism have fueled Venezuela's passion for physical appearance and the multibillion-dollar beauty pageant industry.,teen,['documentary'],0.7783,0
to wong foo thanks for everything julie newmar,Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town when their car breaks down.,teen,['comedy'],0.4404,0
toast of london,"After a divorce and fatal career move, a classically trained British stage actor navigates single life with his odd roommate and takes on horrid jobs.",adult,['comedy'],-0.8519,0
tokyo idols,"This documentary follows J-Pop idol Rio and her predominantly middle-aged fans, and their seemingly transactional interactions.",teen,['documentary'],0.0,0
tom and jerry the magic ring,"When a young wizard leaves Tom to guard his priceless magic ring, Jerry gets the ring stuck on his head, igniting a series of slapstick antics.",child,['comedy'],-0.25,0
tomorrow never dies,"Pierce Brosnan stars in this 007 installment, which teams the secret agent and a sexy Chinese superspy against a megalomaniacal media mogul.",teen,['action'],0.5267,0
top 10 secrets and mysteries,"This series investigates mysteries that persistently elude scientific explanation, such as mythical creatures, UFOs, sacred sites and more.",teen,['documentary'],0.0,0
tope the bait,"The tales of an eccentric aristocrat, a tightrope walking nomad and a postman-turned-soothsayer unspool in this visual poem of rural life in India.",teen,['drama'],0.0,0
tortilla soup,Widower Martin is a restaurateur with a booming business and three headstrong daughters who leave the house to pursue their individual destinies.,teen,"['comedy', 'drama', 'romance']",-0.0516,0
tracers,"When a bike messenger falls into debt with organized criminals, a sexy woman draws him into her high-stakes world of parkour, teaching him new skills.",teen,['action'],-0.4215,1
traffic signal,"Four characters coexist at an urban traffic signal, where all manage to make a meager living until events threaten the source of their livelihood.",adult,['drama'],-0.2023,0
train of the dead,Five teenagers on the lam hide out in an empty train. Little do they realize that the train is inhabited by ghosts on their way to final judgment.,adult,['horror'],-0.3612,0
train to busan,"As a zombie outbreak sweeps the country, a dad and his daughter take a harrowing train journey in an attempt to reach the only city that's still safe.",adult,"['action', 'horror']",0.4588,0
trainspotting,"Renton and his mates cope with the gritty realities of heroin addiction. But when Renton gets clean, he can't get away from his friends' nasty habits.",adult,"['comedy', 'drama']",0.1779,0
traitor,An FBI agent assigned to pursue an ex-Special Ops soldier who joined a terrorist organization begins to question his target's true intentions.,teen,"['drama', 'thriller']",-0.4404,1
transcendence,Two computer scientists work to achieve technological singularity to create a world where computers can transcend the abilities of the human brain.,teen,"['sci-fi', 'thriller']",0.4767,0
trash,"Three poor Brazilian teens find something suspicious in a garbage heap, then end up on the run from the law as they try to set things right.",adult,"['drama', 'thriller']",-0.6808,0
trash fire,Surprise news that his girlfriend is pregnant sends loutish Owen on an ill-advised trip to reconnect with his twisted sister and sadistic grandmother.,adult,"['comedy', 'drama']",0.2732,0
treasures from the wreck of the unbelievable,This cinematic journey into the waters off East Africa chronicles the story behind artist Damien Hirst's massive exhibition of oceanic treasures.,child,"['documentary', 'drama']",0.4215,0
tree man,"Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions.",child,['documentary'],0.7184,0
tremors,"After a seismologist gets unusual readings on her equipment, handymen discover 30-foot-long carnivorous worms that suck their prey underground.",teen,"['comedy', 'horror']",-0.4404,0
tremors 2 aftershocks,A rag-tag team of survivalists and scientists battle supersucking desert creatures that are worming their way through the oil fields of Mexico.,teen,"['comedy', 'horror', 'sci-fi']",-0.3818,0
tremors 3 back to perfection,"When a theme park's simulated giant worm attacks turn real, Burt Gummer and two young entrepreneurs team up to battle the flesh-eating graboids.",child,"['comedy', 'horror', 'sci-fi']",-0.6705,1
tremors 4 the legend begins,"Residents of a abandoned mining town attempt to get to the bottom of a series of recent, mysterious deaths before their own fates are sealed.",teen,"['comedy', 'horror', 'sci-fi']",-0.4588,1
tremors 5 bloodline,"When he is hired to capture a deadly creature terrorizing South Africa, survivalist Burt Gummer brings along a new tech-savvy partner.",teen,"['comedy', 'horror', 'sci-fi']",-0.6124,1
tremors 6 a cold day in hell,"The subterranean, worm-like creatures are back, and Graboid-hunter Burt Gummer suspects they've been weaponized.",teen,"['action', 'comedy', 'horror']",-0.34,1
trespass against us,"A man from a criminal family yearns to break away and find a better life, but his father's staunch opposition puts his dreams of freedom in jeopardy.",adult,['drama'],0.714,0
trikal,"A Goan native returns to his now-derelict, palatial childhood home, recalling his family’s interpersonal drama during the end of Portuguese rule.",teen,"['comedy', 'drama']",0.0,0
trimurti,"After being framed, a policewoman languishing in prison hopes that her three sons will deliver justice and restore her honor.",child,"['action', 'drama']",0.8074,0
trip to bhangarh asias most haunted place,"To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.",adult,['thriller'],0.2516,0
trixie mattel moving parts,Drag queen Trixie Mattel deals with the bittersweet reality of success in this documentary that explores her rise to fame and subsequent music career.,adult,['documentary'],0.6597,0
trophy,This documentary explores the tensions between the lucrative big-game hunting business and wildlife conservation from a variety of perspectives.,adult,['documentary'],-0.4019,0
trotsky,The complex historical figure of Leon Trotsky comes to life in this epic biography that depicts the tumultuous life of the Russian revolutionary.,adult,['drama'],0.0,0
troy the odyssey,"Starting with the Trojan Horse attack, this modest re-telling of Homer's epic covers well-known highlights of Odysseus's long journey home.",adult,['action'],-0.4767,1
true grit,Teenage tomboy Mattie Ross enlists the help of crusty lawman Rooster Cogburn to track down the hired hand who murdered her father.,child,['drama'],0.128,1
true to the game,"When a drug kingpin looking to go legit falls for a Philadelphia college student, it doesn't take long for his dangerous world to bleed into her life.",adult,['drama'],-0.4767,0
trumbo,"When he is blacklisted by Hollywood for his leftist political views, screenwriter Dalton Trumbo struggles to find work in secret as a ghost writer.",adult,['drama'],-0.5859,0
tucker and dale vs evil,"Expecting to relax at their ""vacation"" cabin, two backwoods boys see their trip turn into a nightmare when they're accused of being psychotic killers.",adult,"['comedy', 'horror']",-0.5574,1
tukaram,A child whose innocence and devotion set him apart from the other children of his village grows up to be one of the foremost saints of India.,child,['drama'],0.6808,0
tunisian victory,"British and American troops join forces to liberate a Nazi stranglehold in North Africa, sharing battles, hard work and a peaceful Christmas dinner.",teen,['documentary'],0.6369,0
turbo,A speed-obsessed snail who dreams of being the world's greatest race car driver gets his chance when an accident imbues him with high-octane speed.,child,['comedy'],0.7003,0
tusk,"When a wise-guy podcaster interviews a disabled seafarer, he decides to embark on a transformational quest to track down a dangerous walrus-monster.",adult,['horror'],-0.4767,0
twice,"This documentary reenacts the experiences of late activist Tsutomu Yamaguchi, a survivor of both atomic bombings on Japan in 1945.",teen,['documentary'],0.3612,0
twin peaks,"""Who killed Laura Palmer?"" is the question on everyone's lips in a secretive small town, but as an eccentric FBI agent learns, the answer isn't easy.",teen,['drama'],-0.7058,1
twinsanity,"When a yoga enthusiast begins to pull away from her identical twin sister and business partner, their lifelong bond turns deadly.",adult,"['horror', 'thriller']",0.3612,0
twisted trunk big fat body,"After terrorists place a bomb inside a toy Lord Ganesha, a child takes off with the dangerous doll, setting it on a course throughout all of Mumbai.",teen,['drama'],-0.886,1
two graves,"A doctor and a drug addict kidnap the son of a local gangster, seeking revenge for the death of a loved one.",adult,['thriller'],-0.5267,1
two lovers and a bear,A troubled couple living near the North Pole begins a perilous journey south in an attempt to find peace and vanquish ghosts from the past.,adult,"['drama', 'romance']",0.128,0
tyke elephant outlaw,"This documentary recounts a 1994 incident in Honolulu in which a circus elephant attacked and killed its trainer, then ran loose on the city streets.",teen,['documentary'],-0.8689,1
tyson,"In this surprisingly emotional documentary, heavyweight champ Mike Tyson analyzes the controversies surrounding his career and turbulent private life.",adult,['documentary'],0.7096,0
ugly duckling,"Young women face up to their insecurities and circumstances, finding love and laughs along the way. Featuring a different storyline every season.",teen,"['drama', 'romance']",0.6808,0
una,"A young woman tracks down the older man who preyed on her as a child, forcing them both to confront the damage done by what happened 15 years earlier.",adult,['drama'],-0.5994,0
unaccompanied minors,"Five disparate kids, snowed in at the airport on Christmas Eve, try to get back to their families and outsmart a disgruntled airport official.",child,['comedy'],0.0,0
unacknowledged,Noted UFO expert Dr. Steven Greer interviews witnesses and presents classified documents concerning the existence of extraterrestrials.,adult,['documentary'],0.0,0
under an arctic sky,"Six fearless surfers travel to the north coast of Iceland to ride waves unlike anything they've ever experienced, captured with high-tech cameras.",teen,"['action', 'documentary']",0.4404,0
under the skin,"A seductive alien prowls the streets in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",adult,['drama'],-0.2023,0
undercover grandpa,"Jake's date with his dream girl takes a turn when she disappears, and Jake's grandpa – a former intelligence officer – sets out to find her.",teen,"['action', 'comedy']",0.4019,0
undercover how to operate behind enemy lines,This World War II-era training film dramatizes how secret agents should act while undercover and how to avoid capture by enemies.,child,['documentary'],-0.8519,1
unfinished song,"With his wife terminally ill, Arthur's future seems grim. But he learns to find joy in life again when he joins an unconventional church choir.",teen,"['comedy', 'drama']",0.4497,0
union leader,Toxic conditions and a corrupt union leader prompt a chemical plant worker and earnest family man to fight for justice for his fellow laborers.,teen,['drama'],0.6249,1
unruly friends,A young woman discovers that familial and psychological traumas can be difficult to leave behind.,teen,['thriller'],-0.7096,0
up in the air,"Ryan Bingham flies around the country firing employees on behalf of companies, but he faces losing the job he savors to recent college grad Natalie.",adult,"['comedy', 'drama', 'romance']",-0.6249,0
urvi,"After getting tricked into working at a brothel, a medical student joins forces with two of her co-workers to fight their unscrupulous exploiters.",adult,['drama'],-0.4939,1
used goods,"To evade greedy pharmaceutical crooks, a medical scientist disguises himself as a struggling salesman to protect his groundbreaking cancer research.",teen,"['action', 'comedy']",-0.836,0
uss indianapolis men of courage,"After becoming stranded in the Philippine Sea during World War II, a tenacious Navy crew faces a dire lack of supplies and a string of shark attacks.",adult,['action'],-0.9022,1
v for vendetta,"A masked freedom fighter known as ""V"" takes up arms against a totalitarian government and finds an unlikely ally in a young woman.",adult,"['action', 'drama', 'sci-fi']",0.4019,1
vantage point,"Moments after he arrives in Spain for an antiterrorism summit, U.S. President Ashton is shot.",teen,['action'],0.0,1
veerappan,A police official assembles an elaborate network of spies and undercover operatives to bring down a ruthless bandit with a private army.,teen,"['action', 'drama']",0.0,0
veerey ki wedding,"Quick to throw punches in the name of justice, a young man must find a calmer way to win over the pacifist father of the girl he wishes to marry.",teen,"['comedy', 'drama']",0.8834,0
vegas baby,"A Las Vegas doctor's controversial online contest sees anxious entrants vie for free in vitro fertilization, a procedure rarely covered by insurance.",teen,['documentary'],0.128,0
victor,"In 1962 Brooklyn, a Puerto Rican teen who joins a gang is seduced by violence and heroin. But can his mother's love and faith in God save him?",teen,['drama'],0.9194,1
viking destiny,"Framed for her father’s murder, an exiled Viking princess is guided by the god Odin as she prepares to return to her kingdom and reclaim the throne.",adult,"['action', 'sci-fi']",-0.5574,1
vikings unearthed,Archaeologist Sarah Parcak follows clues to early Viking explorations and discusses just what these notoriously fierce warriors were really like.,child,['documentary'],0.4754,1
vincent n roxxy,"In rural Louisiana, a terse loner forges a redemptive bond with a woman he saved from a killer, but a violent past soon catches up with both of them.",adult,"['drama', 'thriller']",-0.8294,1
viswasapoorvam mansoor,"When a mother and her daughter arrive to stay in his home in Kerala, a young Muslim man becomes torn between love, faith and clashing political views.",teen,['drama'],0.7184,0
vitti dandu,"In a remote village in colonial India, an old man and his grandson display strong differences in their attitudes toward the country's British rulers.",teen,['drama'],0.5106,1
vodka diaries,"While investigating a series of murders and the nightclub that links them, a detective’s case takes an alarming turn when his wife goes missing.",teen,"['drama', 'thriller']",-0.7717,1
vs,"A young man in foster care finds his voice in the underground rap battle scene. But when his mother returns, a lifetime of pain comes with her.",adult,['drama'],-0.631,0
waar,"When Pakistani authorities learn of a looming terrorist strike, they ask a retired intelligence officer to counter the attack before it's too late.",adult,['action'],-0.7717,1
waarrior savitri,"In a modern adaptation of a mythological tale, a devoted wife is willing to do whatever it takes to rescue her husband from the clutches of death.",teen,"['action', 'sci-fi']",0.2732,1
waiting,"While visiting his comatose wife in the hospital, a serene old professor befriends a vibrant young woman whose husband has also fallen into a coma.",adult,['drama'],0.5994,0
wake up,"After taking the blame for a patient death, an anesthesiologist battling psychiatric trauma fights to stay afloat in the corrupt hospital system.",teen,['drama'],-0.9169,1
wakefield,"An unhappy father and lawyer quits his suburban life and vanishes into the attic above his garage, where he watches his family move on without him.",adult,['drama'],-0.4215,0
walk with me,A community of monks in France led by Zen Buddhist master Thich Nhat Hanh offers an intimate glimpse into mindfulness practice and the monastic life.,child,['documentary'],0.0,0
walking out,"A suburban teen goes hunting with his estranged father. When a mishap with a bear occurs, he must his use his survival skills to save them both.",teen,"['drama', 'thriller']",0.4939,1
war,"When his partner is killed and all clues point to a notorious assassin, FBI agent Jack Crawford sets out for revenge in this taut action-thriller.",adult,['action'],-0.8957,1
war chhod na yaar,"Set in an India-Pakistan border post, this satirical but thought-provoking comedy about war deals with serious events in a humorous manner.",teen,"['comedy', 'drama']",-0.0387,1
war horse,"During World War I, the bond between a young Englishman and his loyal horse, Joey, is tested when Joey is sold to the cavalry and sent to France.",teen,['drama'],-0.2023,1
war on everyone,"Terry and Bob excel at blackmailing small-time crooks. But when the two cops target a big score, they learn not all criminals are easily intimidated.",adult,"['action', 'comedy']",0.6425,0
warda,"When an aspiring documentarian returns to his hometown to investigate paranormal happenings, his girlfriend's mental health takes a troubling turn.",teen,['horror'],-0.5423,0
warehoused,A soon-to-be-retiring Mr. Lino teaches 20-something Nin the strict rules of his new warehouse job in this dramedy about the absurdities of work life.,teen,"['comedy', 'drama']",0.0,1
wartime portraits,"Part live-action and part animation, this visually inventive series offers striking portrayals of some of the unsung heroes of World War II.",adult,['documentary'],-0.1531,1
water power a california heist,California residents and farmers face powerful barons in the struggle to secure water rights in this fresh historical account of profit and interests.,child,['documentary'],0.8564,0
waterschool,"Six young women, who each live near one of Earth's major rivers, share how the Waterschool environmental education program has impacted their lives.",child,['documentary'],0.296,0
we are your friends,An ambitious young DJ who knows how to work a crowd puts everything at risk for a budding relationship with his mentor's girlfriend.,adult,['drama'],0.25,0
we belong together,A divorced professor shares a night of passion with a troubled student who quickly develops an unhealthy – perhaps deadly – infatuation.,teen,['thriller'],-0.1531,0
we need to talk,"A happy woman's new love is going great, but she needs one thing: divorce papers from her depressed ex. To get them, trickery may be in order.",adult,"['comedy', 'romance']",-0.1531,0
we the animals,"A trio of brothers cope with their parents' volatile relationship by running wild and unchecked, and one of them experiences a visceral awakening.",adult,['drama'],0.0,0
we the marines,"Narrated by actor and former Marine Gene Hackman, this documentary showcases the experience of becoming a member of the US Marine Corps.",child,['documentary'],0.0,0
were no animals,"Unhappy with his commercial film work, a jaded Hollywood actor moves to Argentina to participate in an experimental thesis on social philosophy.",adult,"['comedy', 'drama']",-0.6597,0
weather forecast,"When a delivery of coffins foreshadows a harsh winter, residents of a retirement home escape their confines and rediscover the world outside.",adult,['drama'],-0.296,0
weeds,A suburban mother starts selling marijuana to her affluent neighbors so she can maintain her comfortable lifestyle after her husband's sudden death.,adult,"['comedy', 'drama']",-0.1531,1
weeds on fire,"In 1980s Hong Kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league.",adult,['drama'],-0.2023,1
weird wonders of the world,"From animal oddities and bizarre science to medical marvels, scientists and experts examine some of the world's strangest mysteries and phenomena.",child,['documentary'],0.1779,0
welcome 2 karachi,"Denied a U.S. visa, two dim Indian men decide to sneak into America on a boat. Fate, however, leaves them stranded on a beach – in Karachi, Pakistan.",adult,['comedy'],-0.4404,0
welcome to new york,A lecherous World Bank official sees his reputation crumbling when he's accused of raping a hotel maid during a trip to New York.,adult,['drama'],-0.7906,0
welcome to willits,A marijuana farmer's extraterrestrial paranoia creates trouble for a group of young campers who pitch their tent on his land in Northern California.,adult,"['comedy', 'horror']",-0.3818,0
westerplatte resists,"At the onset of World War II, a Polish infantry lacking firepower fight to build a strong defense and protect their peninsula against enemy forces.",adult,['drama'],-0.5574,1
westside vs the world,"A look into the journey of influential strength coach Louie Simmons and the Westside Barbell gym he founded, evolving the sport of powerlifting.",adult,['documentary'],0.7269,0
what a wonderful family,"In a large family living under one roof, a storm brews when the matriarch requests a divorce from her husband on their 50th anniversary.",teen,"['comedy', 'drama']",0.0,0
what happens to my family,A naïve young woman goes to Istanbul to meet the now-grown boy who jokingly promised to marry her in 11 years after she saved his life as a child.,teen,"['comedy', 'drama']",0.6486,0
what is love,"A 32-year-old romantic looking for a long-term, monogamous relationship meets a handsome bad boy who only believes in one-night stands.",teen,"['comedy', 'romance']",0.34,0
what lies beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, her husband tries to reassure her by telling her it's all in her head.",teen,"['horror', 'thriller']",0.34,0
what makes a psychopath,"This wide-ranging documentary examines the behaviors considered in a diagnosis of psychopathy and includes nonviolent, successful figures in history.",teen,['documentary'],0.5859,0
what still remains,"Struggling to survive alone post-apocalypse, a young woman is offered protection by an unknown man, but his village may not be the haven she imagines.",teen,"['drama', 'thriller']",-0.34,0
whats up with love,"A popular high school girl strains her relationship with her close-knit clique when she begins falling for a reclusive, lower-class schoolmate.",adult,"['drama', 'romance']",0.0,0
when calls the heart,"Leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small Canadian mining community.",child,['drama'],0.0,0
when two worlds collide,This documentary takes a hard look at how indigenous peoples clashed violently with the Peruvian government over land and economics in the Amazon.,teen,['documentary'],-0.5423,0
where the money is,"Paul Newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. Faking a stroke, the incarcerated Newman is transferred to a nursing home and the care of a skeptical nurse.",teen,"['action', 'comedy', 'drama']",-0.5719,0
wheres the money,"Hunting for a stash of stolen money, a sharp-witted slacker from South Central Los Angeles infiltrates an all-white college fraternity.",adult,['comedy'],-0.4939,0
while were young,"A documentary filmmaker struggling with a creative block meets a vibrant young hipster couple who, initially, bring new energy into his life and work.",adult,"['comedy', 'drama']",0.4019,0
white chamber,"When a civil war ravages the UK, a scientist awakens in a futuristic cell and is tortured by her captor for information she claims she doesn't possess.",adult,"['sci-fi', 'thriller']",-0.8176,1
white island,"Returning to Ibiza after several years walking the straight and narrow in London, Connor falls back in with a criminal crowd. It's like he never left.",adult,"['comedy', 'thriller']",0.0,0
who the fk is that guy,"Take a ride through the life of record exec Michael Alago, a gay Puerto Rican New Yorker who signed a slew of musical acts, including Metallica.",adult,['documentary'],0.0,0
whos that knocking at my door,"A woman's revelation that she was once raped sends her boyfriend, a reformed street thug, into an emotional and spiritual tailspin.",adult,['drama'],-0.6124,0
whos the one,"A doctor performs plastic surgery on a fat man who's been jilted, and continues his transformation by turning him into a handsome, desirable man.",teen,"['comedy', 'romance']",0.6705,0
why are we getting so fat,A Cambridge geneticist dispels misconceptions about living with obesity and explores why the epidemic continues to expand across the UK and America.,teen,['documentary'],0.3182,0
why knot,"Pressured by his traditional family to marry, a filmmaker explores the idea of monogamy and the possibility of lifelong union without sexual fidelity.",adult,['documentary'],-0.2263,0
why we fight the battle of russia,This installment of Frank Capra's acclaimed documentary series highlights the need for a Russo-American alliance to defeat the Nazis.,child,['documentary'],-0.4588,0
wild alaska,"The natural bounty of Alaska sustains its diverse species through extreme weather conditions in three seasons, each with its rewards and challenges.",child,['documentary'],0.7096,1
wild arabia,The widely varied geology and dramatic landscapes in the continental crossroads of Arabia harbors a rich history and an abundance of wildlife.,child,['documentary'],0.5574,0
wild wild west,"Armed with an ingenious arsenal, two top-notch government agents are tasked with tracking down a diabolical scientist in this futuristic Western.",teen,"['action', 'comedy', 'sci-fi']",0.0,0
wildlife,"A teen’s life in 1960 Montana grows complicated when his father is fired, his mother returns to work, and the strain on the family begins to show.",teen,['drama'],-0.5859,0
williams,This inspiring documentary charts the birth of Sir Frank Williams's renowned racing empire – and the near-fatal crash that nearly stalled its future.,adult,['documentary'],-0.1779,0
willy wonka the chocolate factory,Zany Willy Wonka causes a stir when he announces that golden tickets hidden inside his candy bars will admit holders into his secret confectionary.,child,['comedy'],0.2023,0
winnie,"Winnie Mandela speaks about her extraordinary and controversial career, from her early life to her marriage to her ongoing efforts to end apartheid.",teen,['documentary'],-0.2023,0
winter sun,"Years after ruthless businessmen kill his father and order the death of his twin brother, a modest fisherman adopts a new persona to exact revenge.",adult,"['drama', 'thriller']",-0.9062,1
winters bone,"In this unflinching noir drama, a resilient teen goes on the trail of her missing, drug-dealing father when his absence threatens the family's safety.",adult,['drama'],-0.25,0
wish i was here,"With his acting career moribund, Aidan Bloom steers a new tack in life, taking over his children's education when private school becomes too costly.",adult,"['comedy', 'drama']",-0.1027,0
wish man,"After surviving a life-threatening accident, a troubled cop finds new purpose when he bonds with a terminally ill little boy. Based on a true story.",teen,['drama'],-0.5994,0
withdrawn,"Unable to pay bills and unwilling to change his slacker lifestyle, twentysomething Aaron hatches a defrauding scheme when he finds a lost credit card.",adult,['drama'],-0.0258,0
wolves,A promising high school basketball player has his eye on an Ivy League scholarship. But his father's secret addictions could ruin everything.,adult,['drama'],-0.6542,0
women behind bars,"This reality series recounts true stories of women who have been convicted for murder, including an in-depth examination of each crime.",teen,['documentary'],-0.7506,1
woodstock,"For the 50th anniversary of the legendary Woodstock festival, organizers and attendees reminisce about one of the defining moments of the 1960s.",adult,['documentary'],0.4939,0
world trade center,"Working under treacherous conditions, an army of dedicated rescuers struggles to find anyone who survived the World Trade Center's tragic collapse.",teen,"['action', 'drama']",-0.34,0
worlds busiest cities,"From Moscow to Mexico City, three BBC journalists delve into the inner workings of some of the most burgeoning metropolises on Earth.",child,['documentary'],0.0,0
would you rather,"In need of cash to help her sick brother, a young woman agrees to take part in a lethal winner-takes-all parlor game hosted by a sadistic millionaire.",adult,"['horror', 'thriller']",0.0516,0
wrong no,Two identical strangers pursue their respective dreams after exchanging lives and getting out from under the thumb of their controlling loved ones.,teen,"['comedy', 'romance']",0.8555,0
wrong side raju,The life of a chauffeur and part-time bootlegger takes a turn toward the dramatic when a girl approaches him to buy illicit alcohol.,adult,['drama'],0.0,1
wwii report from the aleutians,Filmmaker John Huston narrates this Oscar-nominated World War II-era film about life among the U.S. soldiers protecting Alaska’s Aleutian Islands.,child,['documentary'],-0.5994,1
wyatt earp,"Legendary lawman Wyatt Earp is continually at odds with a gang of renegade cowboys, culminating in a fiery showdown with the outlaws at the OK Corral.",teen,['action'],0.1363,0
xx,This four-part anthology of short horror films features stories that include some traditional themes but all are shown from a female point of view.,adult,['horror'],-0.3291,0
xxx,A notorious underground rush-seeker deemed untouchable by the law is coerced into cooperating with the government to infiltrate a Russian crime ring.,teen,['action'],-0.836,1
