norm_title,description,audience_group,genres,sentiment_score,violence_flag
new england legends,"[""A legend is a living, breathing thing. These aren ' t just campfire story. These legends specify world health organization we are as a people, a community, and a neighborhood. New England native and host Jeff Belanger is a writer, researcher, and adventurer, and he ' s always on the holman hunt for the next New England fable. This series originally aired on PBS.""]",child,"['documentary', 'horror']",0.296,0
lords of salem,"['From the singular mind of repulsion maestro Rob Zombie comes a nightmare world where evil effect from a Capital of oregon, Massachusetts bay colony legend unleash terror upon the forward looking - day township.']",adult,['horror'],-0.9442,1
jack goes home,"['After his father equal killed in a car crash, Jack travels home to Colorado river to help nurse his mother (who be injured in the crash) back to health. There, he uncovers long bury closed book and lies within his family history, his parents, his friend and his very identity.']",adult,['horror'],-0.7845,1
invasion of the body snatchers,['A pocket size - township doctor learns that the universe of his community be being supervene upon by passionless alien duplicates.'],child,"['drama', 'horror', 'sci-fi']",0.0,0
in dreams,"[""Claire Cooper ' s (Annette Bening) peaceful family life take a chilling turn when a occult sequential killer whale (Robert Downey Jr.) infest her seemingly idylic New England town. .. and haunts her dreams with dark clues to his next deadly moves.""]",adult,['horror'],-0.128,1
ice spiders,"['A top - private administration facility in the mountains of Utah is creating genetically modified spiders under the direction of Dr. April Sommers. When the monstrous arachnids escape, they threaten to eat up the entire tourist population at the nearby ski resorts. Dr. Sommers must enlist the help of Army Sea captain Bread maker and retired Olympic skier Dan Dashiell to hold back the disaster.']",adult,"['action', 'comedy', 'horror']",-0.5106,0
i bury the living,"['A bone - chill story of cemetary manager Robert Craft (Boone ), a disturbed man who comes to believe that atomic number 2 is actually God. Robert discovers that when he sticks a black pin into a wall - sized map of the cemetary, he can cause the owner of that plot to die. After several such untimely demise, Henry martyn robert believes he has the power of life and demise. But leave Robert all the same believe this once atomic number 2 discovers the true secret behind these death?']",teen,['horror'],-0.1154,1
house,"[""Horror novelist Roger Cobb personify a man on the border, reeling from his late divorce, haunted by the mysterious disappearing of his young son, and struggling with his new book about his traumatic experiences in Annam. But when he moves into the strange house left to him by his late aunt, Roger ' s precarious saneness comes under besieging by nightmares.""]",adult,['horror'],-0.8338,0
hellbound hellraiser 2,"['Hellbound: Hellraiser II be the shocking follow - up to the film that redefined the look of repugnance. Ii decades later, it remains the well nigh savagely original sequel in horror film account.']",adult,['horror'],-0.9155,0
haunted state,['An eight - part documental series follows four filmmakers that investigate historic locations that are reported to cost stalk. The skill of paranormal investigation be put to the test as the filmmakers explore the big question: Can we actually communicate with our lost bed ones?'],teen,"['documentary', 'drama', 'horror']",-0.128,0
haunted encounters face to face,['The team known as the Paranormal Syndicate has face - to - face encounters with things that go bump in the night - and perhaps during the day as intimately. Led by lead police detective Book of daniel Hooven and technical specialist Helmey Kramer.'],teen,['horror'],0.2732,0
hatchet iii rated r version,"['In this action mechanism packed slasher, homicidal Victor Crowley takes on an intact police department, paramedic squad, and heavily armed Mho. W. A. T. unit, squeeze Marybeth and the flock into an epic showdown.']",adult,['horror'],-0.6369,1
hatchet ii rated r version,"['Hatchet II serves up a ferocious and exceptionally gory dose of splatterific amusement with groundbreaking virtual brand - up effects, a wildly twisted sentiency of humor, and an even darker and bloodier drive than the first film. Hold on to your pieces!']",adult,['horror'],0.5848,1
ghosts on the loose,"['The East Slope Tyke try to fix up a menage for newlyweds, just observe the place next door "" haunt "" by inscrutable men.']",child,"['comedy', 'horror']",0.0,0
ghost team one,"['When Brad and Sergio accidentally arouse the dead, they team up up with sexy amateur ghost hunter, Fernanda. They before long reveal the horny demon desire in on the action in this outrageous romp where only one thing make up certain: someone be gonna get screwed.']",adult,['horror'],-0.8807,0
flowers in the attic,"[""After a tragic fortuity leaves them fatherless, quatern children render to their mother ' s mysterious sept mansion hoping for an heritage. Merely when they are imprisoned and abandoned by their evil grandmother, the children must survive a nightmare of brutal cruelty, forbidden passion and a final shocking discovery that will shatter their innocence foreve""]",teen,['horror'],-0.9836,0
diabolique,['The married woman and schoolmarm of the sadistic doyen of an exclusive homework school conspire to murder him.'],adult,"['drama', 'horror']",-0.6369,1
death ship,['A secret ghostly freighter aries and sinks a mod day cruise ship whose survivor climb up aboard only to discover that it be a World War II Nazi torment vessel.'],adult,['horror'],-0.8271,1
dead birds,['A radical of Collaborator soldiers hole out astir in an abandon plantation after robbing a bank and find themselves at the mercifulness of supernatural forces.'],adult,['horror'],-0.128,0
dead buried,"['Something very strange is happening in the quiet coastal village of Potters Bluff, where tourists and transients are heartily welcomed. .. then brutally hit. But even more shocking is when these slay strangers suddenly reappear as normal, friendly citizens around town. Now the local sheriff and an outlandish funeral director must uncover the horrific arcanum of this small community.']",adult,['horror'],-0.893,1
crack in the floor,"['When his ego - imposed deportation from company is interrupted by a mathematical group of friends on a hiking trip, a homicidal hermit terrorizes the visitors.']",adult,['horror'],-0.8126,1
coherence,"['In this mind - bending sci - fi thriller, 8 friends at a dinner company start know strange and mysterious event on the dark a comet is passing tight to World.']",adult,"['drama', 'horror', 'sci-fi']",0.6597,0
children of the corn,"['A young couple (Linda Hamilton, Terminator 2, and Peter Horton, thirtysomething) find themselves stranded in the rural town of Gatlin, Cornhusker state, where they encounter a mysterious religious religious order of children. The horror grows to a blood - curdle climax as the two raw visitors learn the horrifying secret behind the prospering corn fields. Based on the classic short story by Stephen King.']",adult,['horror'],-0.8126,1
chud,"[""Beneath the streets of New York city, there are hundreds of miles of subterranean tunnels disqualify for anything human, unauthorized for anything experimental and unlikely to come to the surface. .. until now. Something horrible is unaffixed in the sewers of Manhattan, and the city ' s homeless population has begun to mutate into ' Cannibalistic Humanoid Underground Habitant. '""]",adult,"['horror', 'sci-fi']",-0.7003,1
blackout,"['This ensemble thriller tells the story of four college students, an enceinte couple, and a lone endurance expert world health organization are present by a global blackout that force them to endure the high risk of human nature as society fall apart around them.']",adult,"['drama', 'horror']",-0.765,0
beneath the darkness,"['After take in their best friend get murdered, a mathematical group of teens struggle to give away a local hero as the poisonous killer and save from becoming his next victims.']",adult,['horror'],-0.6597,1
beneath,['MTV Films present a horror - thriller that volition take you to the depths of darkness and leave you breathless. Christy return home after the death of her sister Genus vanessa and is haunted by prophetic visions of violence and murder that start to come true.'],adult,['horror'],-0.936,1
bad kids of crestview academy,"['Based on the ripe - selling pictorial novel series, a group of spoiled "" bad kids "" have been placed in Saturday detainment at the prestigious Crestview Academy. After unitary of the kids locks away their teacher, they find themselves pin in school with no way out, wondering who (or what) set them up. Their social status quickly dwindle away as each falls victim to a gruesome "" accident "" while trying to escape.']",adult,"['action', 'horror']",-0.8658,0
avas possessions,['A untested woman recovers from a unholy ownership.'],adult,"['comedy', 'horror']",0.0,0
anna,"[""A valet de chambre with the power to enter peoples ' memories contract on the casing of a brilliant, troubled sixteen - year - honest to god girl to determine whether she is a sociopath operating theatre a dupe of hurt.""]",adult,"['horror', 'sci-fi']",-0.2023,0
anatomy of a psycho,"[""The execution of a convicted killer drives his comrade Chet (Darrel Howe) to embark on a murderous campaign against those who helped send his brother to the gas chamber. After most beating to death the son of the district attorney and pose fire to the judge ' s house, Chet learns that his sister ' s boyfriend was the primary witness whose testimony led to the death penalty conviction. Chet also blames the boy friend for the inadvertent expiry of one of his friends, and set into motion his final homicidal act of revenge.""]",teen,['horror'],-0.9859,1
30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,"['After a stint in a psychiatric hospital, a youthful woman take to the house where her father killed the integral shape of The Artist during his exorcism.']",adult,"['comedy', 'horror']",-0.6705,1
lighthouse,"[""Two lighthouse keepers (Robert Pattinson and Willem Dafoe) push each other for selection and saneness on a remote and mysterious New England island in the 1890s. From Robert Eggers, the windy filmmaker behind horror masterpiece ' The Crone '.""]",adult,"['drama', 'horror']",0.296,1
smiley face killers,"[""From writer Bret Easton Ellis (AMERICAN PSYCHO, LESS THAN aught) and theater director Tim Hunter (RIVER ' S EDGE) comes this intense serial - killer taradiddle about a troubled college student stalk by a sadistic madman looking for his future victim. Based on factual events.""]",adult,['horror'],-0.5754,1
midsommar,"['An American duo, their relationship floundering, travel to a fabled Swedish midsummer fete where they turn trapped in a sinister nightmare.']",adult,['horror'],-0.6249,0
haunting of borley manor,"['1994. Paranormal Investigator, Harry Price equal call in to look at the story of Borley Rectory, said to be the nigh taken up building in the world before it be mysteriously put down by fire just before WWII.']",adult,['horror'],-0.8399,0
in the electric mist,"['While on an investigation into a series of grisly murders, veteran detective Dave Robicheaux (Jones) navigates his way through with the Louisiana bayou and the dark, sultry human beings of New Orleans gangster "" Baby Feet "" Balboni (John Goodman ). A involved web of killings, past and nowadays, converges in a shocking showdown with stakes that become deep personal to Robicheaux and his family.']",adult,"['drama', 'horror']",-0.9042,1
april fools day,"[""When Muffy St. Privy invited her college friends up to her parents ' secluded island home for the time of their lives, she exactly forget to distinguish them information technology might be the utmost time of their lives.""]",adult,"['drama', 'horror']",0.4767,0
walled in,"['Based on Serge Broselot \' s bestselling Gallic novel "" Le Emmeures, "" about a demolition company rep who supervises the razing of a cryptic building and discovers horrifying secret and retiring inhabitants entombed within its walls by a vicious murderer.']",adult,['horror'],-0.8591,1
unnamable,['College bookman from Miskatonic University who draw back to an early eighteenth - century mansion for a weekend of lust are stalked by a fatalist female in this horror film aim from a story by H. P. Lovecraft. The devil joy in tearing the limbs turned her human victims to carry out a centuries - old family curse.'],adult,['horror'],-0.8113,0
taking of deborah logan,"[""An elderly char battling Alzheimer ' s disease agrees to permit a film work party document her shape, but what they discover comprise that something far more sinister going on.""]",adult,['horror'],-0.7869,0
repo the genetic opera,"['In the year 2056 - the not so distant future - an epidemic of organ failures devastates the planet. Out of the tragedy, a savior emerges: GeneCo, a biotechnology company that offers organ transplants for a cost. Those world health organization miss their payment be scheduled for repossession and hunted by villainous Repo Men.']",adult,['horror'],-0.9413,0
primal rage,"['Lose deep in the forest of the Pacific Northwestern united states, Ashley and Max Carr are stalked by a terrifying creature that might be Bigfoot. Soon they find themselves embroiled in a unusual estate of Native American myth and caption turned real. Hopelessly trying to survive, with a handful of unsavory locals, they moldiness fight back against this monster in a desperate battle of life surgery death. You Will Believe!']",adult,"['drama', 'horror']",-0.9738,1
phantasm remastered,['Remastered 1979 horror classical astir two pal who let on that their local memorial park is break away by a ghoulish mortician wreaking havoc on the anathemize.'],adult,"['horror', 'sci-fi']",-0.8807,0
jack frost,['A serial grampus be transformed into an evil snowman in this 90 ’ s clique horror favorite.'],adult,['horror'],-0.886,1
elvira mistress of the dark,"[""Elvira busts out in her outrageously funny feature film debut! Wise - cracking vamp, Elvira, wants to order on a show in Las Vegas but she ' s short $ 50, 000, so when she learns that her wealthy Aunt Morgana have just died, she rushes cancelled to old - fashion, conservative Falwell, Massachusetts, for the reading of the leave.""]",teen,"['comedy', 'horror']",-0.3802,0
after dark lake mungo,"['When sixteen - yr - older Alice Palmer drowns while swim in the local dam, her category experiences a series of strange events lead them to discover that Alice led a hole and corner, double lifespan.']",adult,"['drama', 'horror']",-0.6124,0
gravedancers,"[""A group of friend ' life be invaded by a trio of hostile ghosts after they betroth in a drunken bust of gravedancing during a wakefor an former chum.""]",adult,['horror'],0.4404,0
house hunting,"[""Upon entering a deserted farmhouse, two families quickly realize that every attempt to give the star sign take them decent rearwards to the front door. Stuck in this purgatory, they are haunted by the deserted home ' s former owner with the declaration that only one family line will last.""]",adult,['horror'],-0.6486,0
suspiria,"[""A darkness swirls at the center of a world - renowned dance ship's company, ane that bequeath immerse the troupe ' s artistic director (Swinton ), an ambitious young dancer (Johnson ), and a grieving psychotherapist (Ebersdorf ). Some leave succumb to the nightmare. Others will finally arouse up.""]",adult,['horror'],-0.296,0
intruders,"[""Anna suffers from agoraphobia so lame that when a trio of crook break into her house, she cannot bring herself to flee. But what the intruders don ' t realize be that agoraphobia is not her alone psychosis.""]",adult,"['drama', 'horror']",-0.5267,0
grimm love,"[""As graduate student Katie Neil armstrong researches cannibal orcinus orca Oliver Hagen for her dissertation, she becomes haunted with her subject and ultimately plunges into a lifestyle similar to Hagen ' s and the thousands of people like him.""]",adult,"['drama', 'horror']",-0.5423,1
home sweet hell,"['Don Champagne seems to have information technology all, but when his married woman, Mona, learn of his involvement with a pretty new salesgirl, she will stop at nada to assert their storybook life.']",adult,"['drama', 'horror']",0.4767,0
hellraiser,"[""Kirsty Cotton ' s family moves into an ancestral home and be terrify by the resurrected clay of her uncle, who requires the flesh of ingenuous victims to stay alive.""]",adult,['horror'],-0.7269,1
loved ones,"[""Hell hath no fury like a promenade queen disdain. When Brent rejects Lola ' s invitation to prom, atomic number 2 becomes the victim of her perverted retaliation.""]",adult,['horror'],-0.9493,0
reef,['Foursome friends constitute pull up stakes stranded and must drown through shark - infested waters to shore up. A Great White immediately follows them for a bloodless - knuckle joint chase that will fill the waters with blood!'],adult,['horror'],0.8172,1
ring of darkness,"[""The lead singer of a popular boy band has vanish - the media says helium run away, but his fellow bandmates murdered him to protect their identicalness as undead. A hopeful singer auditions to take the spot of lead singer, simply soon leans he shouldn ' deoxythymidine monophosphate have annoy.""]",adult,['horror'],0.5637,1
howling new moon rising,"['A identification number of brutal, wolfman - like slayings begin happen in a little California town after the arrival of an unfamiliar motorcyclist.']",adult,['horror'],-0.5859,0
bad samaritan,"[""Life be good for 2 young automobile gentleman's gentleman who habituate their business as a front to burglarize houses of their unsuspecting supporter until they target the wrong house, changing their animation forever.""]",adult,"['drama', 'horror']",-0.0516,0
bacterium,"['When a paintball teams stumbles upon the abandoned building, they come in face to face with a biologic weapons try out gone catastrophically wrong and a maniac scientist who predicts the life on Earth will end in 48 hours. Joined by a covert military force, they fight to contain the escalating infective ooze to save humanity from the lay waste to effects of deadly BACTERIUM.']",teen,['horror'],-0.9186,1
clive barkers underworld,"['When high class hooker Nicole is kidnapped from her bagnio, Rich businessman Victor hugo Motherskille rent her ex dearest Roy Bain to find her.']",adult,"['horror', 'sci-fi']",0.8316,1
angel heart,"[""Harry Angel has a new case, to notice a man called Johnny Favourite. Except thing aren ' t quite that simple, and Johnny doesn ' thymine want to be found. Rent ' s just say that, amongst the menstruum detail and beautiful scenery, it all gets really, really nasty.""]",adult,['horror'],-0.1264,0
deepstar six,"['In the semi - distant future, a atomic inquiry and missile base of operations on the ocean floor represent jeopardized by an tremendous crustacean. The treed undersea team of scientists must battle for their spirit.']",adult,"['action', 'horror', 'sci-fi']",-0.7184,0
creepshow 2,"['The rotting Creep himself is back with three new gruesome tales of horror that will make your skin crawl: a cigar store wooden Amerind come to life to avenge the entrepot owner \' s brutal murder at the hands of three punks in "" Ol \' Chief Woodenhead. "" The chills continue with "" The Hitchhiker, "" the chilling tale of a cleaning lady world health organization keep running into, and over, the same mutilated world on a lonely road.']",adult,['horror'],-0.9442,1
woman,"['The Woman is the last surviving member of a baneful clan of feral cannibal that has roamed the American wilderness for decades. When country lawyer Chris Cleek trip upon her whilst hunting in the wood, he decide to capture and "" civilize "" her with the help of his seemingly perfect all - American family. They will soon learn, however, that hell hath no fury like The Woman scorned.']",adult,['horror'],-0.1027,0
neon demon,"['When shoot for model Jesse go to Los Angeles, her youth and vitality represent go through by a gropup a beauty - obsessed women world health organization leave apply any mean necessary to get what she has.']",adult,['horror'],0.3182,0
broken vows,"[""After a woman hooks up with a New Siege of orleans barkeep on her bachelorette party, he grows obsessed and follows her to California. When atomic number 2 learns she ' south astir to come married, the psychotic man plots his violent retaliation.""]",adult,['horror'],-0.743,0
mikey,"['It seems every foster home Mikey is placed in, suffers a series of unexplained stroke which causes him to be moved on to the next unsuspecting kinfolk.']",adult,['horror'],-0.6597,0
savage island,"['Julia and Steven seek a romanticistic, tropical weekend pickup to a secluded island only to find themselves killing to survive. The family that dispatch together, outride unitedly.']",adult,['horror'],-0.4019,1
split second,"['In a afloat dystopian future, Detective Harley Stone track down a serial grampus who murdered his partner and have haunt him ever since. He soon discovers what helium is hunting mightiness not be human.']",adult,"['horror', 'sci-fi']",-0.9153,1
dark prince the true story of dracula,"[""In hopes of avenging his father ' s death, Vlad Dracula raises an army and set up a bloody revolution ablaze that hastily drag in throughout the land. As war rages on, he becomes altogether the more homicidal and sadistic, growing particularly fond of impaling his victims. In response, the Church spreads rumors about him, saying that helium, aside from being a cold - blooded killer, is a blood - sucking vampire.""]",adult,['horror'],-0.9595,1
i see you,"['Helen Hunt stars in the intellect - twisting psychological thriller. The lead detective on a missing individual case shinny to equilibrize work and home life sentence. But when the family is put in mortal danger, an evil truth astir their home base is finally exposed.']",adult,"['drama', 'horror']",-0.8979,0
twelve legend,"['Jin Xingjian, world health organization was once a stone has turned into an extraordinary existence that makes him both similar to a divinity and a demon. He runs a gallery that has attracted demons from all walk of life and he bears spectator to the things they would do for love. When information technology comes to his own love aliveness, he has a complicated relationship with Ye Ming dynasty, a charwoman shrouded in mystery and formed from the night pearl.']",teen,"['horror', 'romance', 'sci-fi']",0.9042,0
octagon,"[""A young man, Nicky, has the same incubus every dark. Convinced that his recurring nightmare is real, he takes his girlfriend, Lora, deep into the woods to look for clues to show he ' s right hand. Nicky recalls each part of his dreaming as they travel; octonary bizarre and grotesque stories that comprise his livelihood nightmare.""]",adult,['horror'],0.34,0
timecrimes,['A humanity equal pursued by a murderer stumbles into a occult lab and accidentally travel rearwards in prison term.'],adult,"['horror', 'sci-fi']",-0.7906,1
beyond the black rainbow,"['Held captive in a specialised medical facility, a immature woman with unique ability seeks a opportunity to scarper her obsessed captor.']",adult,"['horror', 'sci-fi']",0.4588,0
mad at the moon,"[""Jenny Hill longs for the lovemaking of the local rough - and - tumble outlaw, James. However, her mother doesn ' t approve and instead marries Jenny off to James ' s half - brother Miller Brown, a polite and inarticulate farmer. Miller is in love with Jenny, just she can ' t stand his touch sensation. Jenny begins to glide by into boredom until the full moon rises and she observe Miller ' s dark secret.""]",adult,"['horror', 'romance']",0.3071,0
dorian gray,"[""When a young Dorian arrives in Victorian London, he is swept into a social whirlwind by the charismatic Lord Wotton, world health organization introduces Dorian to the pleasures of the city. Henry ' s friend paint a portrait of Dorian to capture the full power of his vernal beauty. When the portrait is unveiled, Dorian makes a flippant pledge: he would give anything to stay as he be in the picture - even his person.""]",adult,['horror'],0.9042,0
wishmaster 2 evil never dies,"['Iniquity sustain been summon once again when the Djinn is freed from his prism by a burglar. Fear for the fate of humanity, the burglar seek the tending of her former devotee to battle the Djinn.']",adult,['horror'],-0.6124,0
death artist,"[""Walter Paisley, a busboy at a cappuccino bar telephone the Jabberjaw, is praised as a genius after he vote down his landlady ' s cat and covers it in cataplasm. Pressured to produce more body of work, he give up the ghost after large subjects.""]",adult,"['comedy', 'horror']",-0.296,1
suck,"['A rock\'n\'roll \' n \' roll vampire spoof about a down feather and out band, The Achiever, that will do anything for a record pot. When their disgruntled manager tells them that they are generate "" long in the tooth "", helium doesn \' t know how prophetic helium is.']",adult,"['comedy', 'horror']",0.4767,0
sorority row,"[""They ' re sisters to the bloody end! After a prank goes fatally incorrect, political party - hearty sorority girls hide out the stiff. Months later, a mysterious slayer won ' t have the past arrest buried.""]",adult,['horror'],-0.9647,1
revelation trail,"[""A frontier preacher ' s living is destroyed when a sick power ingest the land; he now must make the choice to give in to ruin, or find his purpose in the fight against the mysterious undead. Joined by the town peace officer, the two men learn the extremes they ' re willing to go to in order to make it to the side by side day, as advantageously as the depths people will go to when they truly believe in something.""]",adult,"['drama', 'horror']",-0.6808,1
clive barkers lord of illusions,"[""Scott Bakula (Quantum Leap) stars as a private detective who gets more than he bargains for when he bump Philip Swan (Kevin J. O ' Connor ), a performing artist whose amazing illusions captivate the earthly concern. Only are they rattling illusions? Harry isn ' thymine thus sure..""]",adult,"['horror', 'sci-fi']",0.34,0
blood and chocolate,"['Blood and Chocolate stars Agnes Bruckner ("" 24 "" ), Hugh Dancy ("" Basic Instinct 2, "") and Baron olivier of birghton Martinez ("" Taking Live "") and is directed by German self governing film director Katja von Garnier ("" Bandits "" ). The story have place in modern daytime Bucharest and tells the tale of nineteen year old Vivian Gandillon (Bruckner ), who has spent her life on the run from the truth that she is a wolfman.']",teen,['horror'],0.3182,1
bats,"['Something cost coming in the night. The dark melodic phrase fills with the sound of flapping wings and menacing shrieks. The night has wings and fear takes escape. Swarms of genetically altered bats have descended upon a sleepy, small Texan town and no one is secure. The only bob hope to stop the growing tide of bloody devastation is a zoologist who report bats, her assistant Leon, and the local sheriff.']",teen,"['horror', 'sci-fi']",-0.7003,1
anacondas the hunt for the blood orchid,"[""Eight adventurer brave the perilous jungle of Kalimantan in pursuit of the fount of youth, unaware they ' re being stalked by gigantic snakes that bung on human flesh.""]",teen,"['action', 'horror']",0.5423,1
jack the reaper,"[""The reaper, Railway system Jack, has no mercy when it come to torturing and slaughtering anyone who meets his eye. When a group of teens adjust out on a school battleground trip to learn about the industrial rotation, Jack has a different plan in mind for them. Ensuring the teens ' school bus crash on their way back, he lures them to a nearby carnival, where he dares to pick them off one by one.""]",adult,['horror'],-0.3818,0
when a stranger calls,['Awe deform to horror when a 16 - year - old babysitter realizes a serial publication of frightening phone calls that threaten the sleeping children be come from within the menage itself.'],teen,['horror'],-0.9136,0
vanishing on 7th street,"[""In this horrifying thriller a strange blackout causes a city ' s universe to vanish. As the day grow curt a handful of survivors realise their sole leslie townes hope is to escape the haunted darkness. Starring Hayden Christensen.""]",adult,"['drama', 'horror']",-0.6808,0
playback,"[""A grouping of high schoolhouse students grind into their ithiel town ' s dark past unearth a chilling secret, release an vicious liveliness that possesses its victim in this frightening thriller featuring Christian Slater.""]",adult,['horror'],-0.836,0
indigenous,['American Tourer travelling to Panama and hold a very terrific experience.'],adult,['horror'],-0.6115,0
fear of clowns,['An artist with coulrophobia (Fear of Goof) is stalked by a homicidal buffoon resembling one from her paintings.'],adult,['horror'],-0.6369,1
dead lands,"['Hongi (James Rolleston ), a Maori chieftain \' s son look for to avenge his father \' s murder and the drubbing of his tribe. Outnumbered by a lot of villains, Hongi must run through the Dead Lands and spirt an alliance with the cryptical "" Warrior "".']",adult,"['action', 'adventure', 'horror']",-0.9371,1
white god,"['Lili is forced to devote up her dog Hagen because its mixed - strain is deemed "" unfit "" by The State. She and the dog begin a journeying back to each other, while all of the "" bad "" cad rise up under a new drawing card, Hagen.']",adult,"['drama', 'horror']",-0.4588,0
last shift,"['Rookie police policeman Jessica Loren [Juliana Harkavy - "" The Walk Dead ""] follow assigned the last shift at a closing police place. Jessica comes to learn that information technology \' s home to the ultimate embodiment of evil and his devoted followers.']",adult,['horror'],-0.4019,0
lair of the white worm,"[""After a mysterious skull is unearthed, information technology ' s stolen and used by its fresh owner to worship a pagan god who starve for the taste of virginal chassis in this cheeky horror - comedy.""]",adult,"['comedy', 'horror']",0.0258,0
secret window,['A of late dissociate writer living in a distant cabin is visit by a psychotic stranger who claims he plagiarized his work. Things start weird and go downhill from there as the man ’ s quest for requital pass on homicidal heights.'],teen,['horror'],-0.6908,1
dear mr gacy,"['A temperature reduction honest story astir the bizarre commensurateness between an ambitious criminology student (Jesse Moss) and John Anthony wayne Gacy (William Forsythe ), a convict in series killer.']",adult,['horror'],-0.2023,1
bite me,"['Jeff, Mike and Greg have survived so far but what bechance next as they contend to find somewhere dependable to quell and deal with those who may make villainous plans?']",adult,"['comedy', 'horror']",0.3818,1
warlock,"[""A warlock and witch - hunter metre travel from the 1600s to the 1990s, as the warlock searches for ultimate control of Satan ' s Bible and the death of all introduction.""]",adult,"['action', 'horror']",-0.3818,1
while she was out,"['Della (Honorary society Award success Kim Basinger ), a suburban woman of the house, is hell - bent on endurance as she is remorselessly stalked by a group of teenage thug led by a manipulative psychopath (Luke Haas of attestator ).']",adult,['horror'],0.8074,1
sundown the vampire in retreat,"['Count Margulak, the leader of the vampires, has ended their custom of human bloodletting and has placed his follower on a diet of man made, bottled blood. But when a new family moves into the town, the natives get going to crave the real thing.']",adult,"['comedy', 'horror']",0.0,1
madhouse,"[""When a staff nurse is murdered at a notorious insane asylum, Clark Stevens, a new psychiatry intern, start digging for answers and soon realizes that in that location is something very amiss with the citizenry at the mental hospital, and it ' s not just the patient.""]",adult,['horror'],-0.9245,1
zombie strippers,"['In the not too distant time to come, a secret governing rhenium - animation chemo - computer virus gets released into conservative Jean paul sartre, Nebraska, and lands in an surreptitious strip club. As the virus begins to spread, turning the strippers into "" Super Zombie Strippers "" the girls struggle with whether or not to adapt to the new "" fad "" yet if it means there \' entropy no turning back.']",adult,"['comedy', 'horror', 'sci-fi']",0.1027,0
killer movie,['A reality telly film director copes with a spoiled celebutante and a show rifle haywire when a dissemble sea wolf starts bumping off the crowd in this slasher - movie sarcasm.'],adult,"['comedy', 'horror']",-0.6486,1
dead,"['An American mercenary (Rob Freeman of Save Private Ryan ), the sole survivor of a plane collapse, has to race across Africa, battling with the living dead. Joining forces with a local military man desperately searching for his boy amongst the chaos, he fights to survive, in the first zombie spirit road movie ever.']",adult,"['action', 'adventure', 'horror']",-0.9169,1
bram stokers dracula guest,"['The write up of deuce young lovers, Bram and Elizabeth. Dracula kidnaps Elizabeth and takes her to his castle while Bram coiffe out across Europe to rescue her.']",teen,"['drama', 'horror']",0.7717,0
new daughter,"['Kevin Costner stars as a single father of the church world health organization impress his ii children to rural South Carolina, only to look on his girl exhibit increasingly strange behavior.']",teen,['horror'],-0.2023,0
mad hatter,"[""Henry and three classmates join their professor for a weekend psychology field of study at the ' Mad Hatter ' mansion, supposedly haunted by those who give way at a lavish party in the eighties. H ' sulfur hopeful that the study will heal him of his horrific nightmares about the drowning of his babe Mia, but as the weekend progresses, his classmates ' nightmares worsen until one by one they disappear.""]",adult,"['drama', 'horror']",-0.899,0
quarantine 2 terminal,['A airplane is taken concluded by a mysterious virus. When the planer lands information technology is set nether quarantine. Now a group of subsister must band together to hold up the quarantine.'],adult,['horror'],0.0,0
blackwater valley exorcism,"['A troubled priest is called to an isolated ranch to probe an emotionally disturbed girl. After deciding that an exorcism must represent performed to save her life, Jacob is forced to improvise with available resources. But as hiss own inner fiend resurface he mustiness struggle to save his ain soul from the evil spirit that birth set a hole to destroy him.']",adult,['horror'],-0.9408,0
route 666,"['When Special Agent Mariner (Lou Diamond Phillips) and Stephanie (Lori Petty) cut through a condemned, desolate highway known as Route666 while tracking a suspect, they discover a danger far worse than devilishly twists and turns! Years ago, a notorious chain gang be kill in a horrific roadside murder, and the highway all the same echoes with its brutal legacy.']",adult,"['action', 'adventure', 'horror']",-0.9841,1
penny dreadful after dark horrorfest,['Whitney moore young jr. Centime goes on a retreat with her psychologist to defeat her phobia of cars but finds herself in a bloodcurdling situation where her worst fears occur true.'],adult,['horror'],-0.7935,0
anacondas trail of blood,"[""Yet though the two monster snakes from Anaconda: Offspring comprise dead, a trail of victim ' s blood confirms that a modern generation of snakes has reached maturity and is preying upon? EVERYTHING. John Rhys - Davies and Crystal Allen counter in the fourth installment of the democratic enfranchisement.""]",adult,"['action', 'horror']",-0.2732,1
awakening the zodiac,"[""Follows a down - on - their - luck couple unseasoned who discover a serial slayer ' s film scottish reel. They determine to take the natural law into their own hands, risking everything for the chance at a $ 100, 000 reward. It isn ' t long until they find themselves in the cause of death ' siemens lethal cross - hairs.""]",adult,['horror'],0.5267,1
mulberry street,"['The city that never sleeps may shut its eyes for good when a deadly infection turn information technology residents to savage creatures. There is entirely hope for a small few, including six late evicted tenants world health organization must protect their crumbling apartment complex as the city around them exist thrown into chaos.']",adult,['horror'],0.1779,0
juon the grudge,"['An eerie narrative of a kinsperson who is brutally killed in their own menage, leave behind an evil spirit lurking in the shadows. When an unknowing homecare worker enters, the tone is awakened and a terrifying mountain range of events begins.']",adult,['horror'],-0.9595,1
dead ringers,"['Twin gynaecologist involve full advantage of the fact that nobody can tell them asunder, until their relationship begin to deteriorate terminated a char.']",adult,"['drama', 'horror']",0.25,0
